,wind10,temp,atmosphere,humidity,power,en_month,en_hour,en_cos_angle
3312,3.227,-3.404,-0.803717735099161,46.027,3.928723,0.66,2.0,0.8812644589407657
3313,5.233,-2.842,-0.9488323003976016,44.048,14.780497,0.66,2.0416666666666665,-0.9456196081474934
3314,5.41,-2.636,-0.6245203910003435,41.589,31.73746,0.66,2.0833333333333335,0.6729282502670064
3315,5.278,-2.679,-0.8985776320443911,40.896,23.754244,0.66,2.125,-0.8905961669002435
3316,8.961,-1.276,-0.8183403058824184,38.117,25.190298,0.66,2.1666666666666665,-0.8969688968777008
3317,9.212,-0.652,-0.5576211622402046,35.371,43.480286,0.66,2.2083333333333335,-0.9507601908698929
3318,9.978,-0.728,-0.8544635170881544,34.893,44.3486,0.66,2.25,-0.5967896936513821
3319,9.266,-0.356,-0.9968590630031204,33.592,44.845993,0.66,2.2916666666666665,-0.9732353377502513
3320,9.75,-0.276,-0.5434296430957686,32.701,43.26285,0.66,2.3333333333333335,0.8559872946852346
3321,10.717,-0.246,-0.8873276192683088,32.288,42.592075,0.66,2.375,0.7085955084508497
3322,10.414,-0.289,-0.7456549989097114,32.36,42.540916,0.66,2.4166666666666665,-0.7893070199992382
3323,10.671,-0.658,-0.7983301602209663,33.163,43.478153,0.66,2.4583333333333335,-0.6734848798934681
3324,10.623,-0.752,-0.9406421178797912,33.784,43.898808,0.66,2.5,0.14061928723398429
3325,11.319,-0.495,-0.5847057469772987,32.867,44.335808,0.66,2.5416666666666665,0.978630254330125
3326,9.919,-0.05,-0.6245203910003435,31.931,45.29294,0.66,2.5833333333333335,-0.9992665645834756
3327,9.892,0.0,-0.9225036267283433,30.624,46.08593,0.66,2.625,-0.02523278612365621
3328,10.546,-0.033,-0.9406421178797912,31.413,46.115067,0.66,2.6666666666666665,0.998206845940093
3329,8.604,-0.066,-0.9658015735885184,32.243,46.48314,0.66,2.7083333333333335,-0.3099100450388784
3330,9.653,-0.099,-0.7456549989097114,30.555,47.0118,0.66,2.75,-0.20441382468216224
3331,8.868,-0.339,-0.6993711375970347,31.373,47.191574,0.66,2.7916666666666665,-0.7873472445524875
3332,9.438,-0.405,-0.8274309118354789,32.216,47.29958,0.66,2.8333333333333335,-0.7506850708416657
3333,8.851,-0.558,-0.7568743564287211,33.267,48.046387,0.66,2.875,-0.9998767903571765
3334,9.514,-1.632,-0.6993711375970347,38.939,49.77235,0.66,2.9166666666666665,-0.6324052875450813
3335,9.349,-2.381,-0.8368575390648533,41.819,58.115826,0.66,2.9583333333333335,-0.5577349188253417
3336,8.509,-2.842,-0.750961738947918,42.896,65.186676,0.66,3.0,0.2735305767776979
3337,6.957,-3.237,-0.8412100789201641,43.851,53.11983,0.66,3.0416666666666665,-0.4543606214829481
3338,6.422,-4.224,-0.5984117675139674,46.528,38.839573,0.66,3.0833333333333335,0.875392421185642
3339,5.732,-4.364,-0.8873276192683088,48.795,31.001312,0.66,3.125,0.860038773819358
3340,5.408,-5.169,-0.6878459685949835,50.96,30.639633,0.66,3.1666666666666665,-0.004654322559618018
3341,4.69,-5.862,-0.6754076079913296,52.784,24.6659,0.66,3.2083333333333335,-0.9325703952834838
3342,4.366,-6.395,-0.8274309118354789,54.608,19.516424,0.66,3.25,-0.6977729324386241
3343,3.541,-7.23,-0.7057755547941026,56.427,12.906733,0.66,3.2916666666666665,-0.9746796142846176
3344,3.508,-7.499,-0.6936307491616032,58.272,9.309134,0.66,3.3333333333333335,0.951073204909415
3345,2.96,-7.813,-0.9289318152115036,59.68,5.016601,0.66,3.375,-0.9739514747587545
3346,2.115,-8.591,-0.7403005372060155,61.397,3.309109,0.66,3.4166666666666665,0.41375000912673887
3347,2.675,-7.772,-0.7934869050027916,62.112,1.770021,0.66,3.4583333333333335,-0.9884805974936772
3348,2.924,-8.01,-0.6993711375970347,60.725,1.849605,0.66,3.5,-0.1353114567209823
3349,2.807,-8.01,-0.7287654236346875,61.152,2.723602,0.66,3.5416666666666665,0.6402045724124876
3350,2.622,-7.769,-0.7780258549593817,61.365,3.810058,0.66,3.5833333333333335,-0.3425967612401233
3351,3.372,-7.97,-0.6048020597889725,59.072,7.676962,0.66,3.625,-0.5510449632602175
3352,4.657,-7.373,-0.5984117675139674,52.587,18.785961,0.66,3.6666666666666665,-0.49512325753916464
3353,3.893,-7.803,-0.564244012106849,52.293,21.108803,0.66,3.7083333333333335,-0.9999865306933312
3354,3.794,-8.17,-0.49385477037827286,52.32,19.314623,0.66,3.75,-0.5337142158885708
3355,4.423,-9.291,-0.26337329391953046,55.125,17.545313,0.66,3.7916666666666665,-0.6062584258535406
3356,5.15,-9.225,-0.9954222452521134,55.36,19.743093,0.66,3.8333333333333335,-0.9772845129685603
3357,5.186,-8.508,-0.8274309118354789,54.123,19.416945,0.66,3.875,0.148105818494976
3358,5.858,-8.394,-0.4790018672626402,52.981,22.477354,0.66,3.9166666666666665,0.8702219683953772
3359,5.728,-8.574,-0.6878459685949835,52.992,21.040588,0.66,3.9583333333333335,0.9616456352147384
3360,5.506,-9.178,-0.32736852494627555,54.528,18.248062,0.67,0.0,0.917461841818211
3361,5.238,-8.791,-0.6694865010559268,55.072,13.890157,0.67,0.041666666666666664,-0.6581412683735983
3362,5.39,-8.561,-0.7729751538159836,52.992,12.525869,0.67,0.08333333333333333,0.9725908804460485
3363,5.047,-9.712,0.11629030930481449,54.443,10.325955,0.67,0.125,-0.06748129429526538
3364,5.234,-9.858,0.6816670238014503,55.819,9.556411,0.67,0.16666666666666666,0.05843407979244377
3365,4.839,-9.065,-0.9840845485826202,55.264,8.6277,0.67,0.20833333333333334,-0.16675001921814
3366,4.761,-8.982,-0.9516139450894494,54.757,8.037219,0.67,0.25,-0.9805865364315801
3367,5.353,-8.594,-0.8323487479820515,53.173,8.430873,0.67,0.2916666666666667,0.9918138582751213
3368,5.84,-9.329,0.9737216058411833,53.877,12.739749,0.67,0.3333333333333333,0.8770826813012541
3369,5.537,-10.414,0.2956954203357204,56.256,16.046726,0.67,0.375,-0.7873080436932655
3370,4.913,-10.264,0.5852460021672158,55.957,12.916681,0.67,0.4166666666666667,-0.7665366111147173
3371,4.818,-10.662,0.8088439237611605,58.117,7.622959,0.67,0.4583333333333333,0.9808975910410207
3372,4.142,-9.238,-0.9881623084865309,55.749,5.242561,0.67,0.5,-0.6707073237024506
3373,4.856,-9.656,0.3194825894824521,55.301,4.360037,0.67,0.5416666666666666,-0.8415034224202517
3374,4.912,-8.221,0.9774914390820334,51.499,6.99766,0.67,0.5833333333333334,0.3145095690465084
3375,6.015,-8.098,-0.6628594126982177,48.907,15.479695,0.67,0.625,0.35738585115039956
3376,5.466,-8.873,0.5372586218401064,49.792,22.868166,0.67,0.6666666666666666,-0.6990442383195988
3377,5.18,-10.285,0.21548005848050997,52.832,25.390678,0.67,0.7083333333333334,0.5584095780567008
3378,4.929,-10.431,0.191002561359489,54.933,25.098635,0.67,0.75,0.7005195475404237
3379,5.773,-10.348,-0.1244927519199368,56.064,24.792381,0.67,0.7916666666666666,0.3516289194161989
3380,6.531,-10.285,0.20766118055722074,56.224,25.964106,0.67,0.8333333333333334,-0.5921218979859781
3381,6.423,-9.644,0.42791389239961203,54.443,20.900608,0.67,0.875,-0.9898081408542623
3382,7.27,-9.139,0.40518704222833357,53.792,21.4314,0.67,0.9166666666666666,0.8798259496626784
3383,6.003,-8.495,0.6512142833406245,50.72,19.228643,0.67,0.9583333333333334,-0.9765707562704948
3384,5.316,-10.396,0.5787404972442688,55.008,19.34731,0.67,1.0,-0.9593578931273588
3385,4.909,-9.339,0.38220696334517323,54.261,18.179136,0.67,1.0416666666666667,0.13208031073269794
3386,4.307,-7.987,0.5091383831036819,54.053,17.512625,0.67,1.0833333333333333,-0.7750544548451652
3387,3.194,-6.881,0.40518704222833357,49.621,11.32359,0.67,1.125,-0.9342577494259053
3388,2.341,-6.559,0.23982288757915954,47.392,5.622714,0.67,1.1666666666666667,0.9975487761766854
3389,2.332,-7.53,0.191002561359489,49.685,8.834475,0.67,1.2083333333333333,0.05953412266646692
3390,3.451,-8.203,0.77339759153534,51.179,21.189098,0.67,1.25,-0.5145053189613059
3391,5.531,-7.764,0.42791389239961203,50.731,32.325096,0.67,1.2916666666666667,-0.9439940860834779
3392,6.326,-7.548,0.5372586218401064,50.592,27.867714,0.67,1.3333333333333333,-0.9210915234683983
3393,5.753,-6.576,0.6941104202936819,46.549,19.102875,0.67,1.375,-0.6923334848635662
3394,5.518,-6.69,0.7346722242942929,45.451,10.275504,0.67,1.4166666666666667,-0.7108583952920455
3395,4.986,-6.921,0.6512142833406245,45.333,14.685281,0.67,1.4583333333333333,-0.901874217614344
3396,5.67,-7.893,0.3279978647062702,48.608,28.814898,0.67,1.5,-0.5627575244195033
3397,5.334,-9.76,0.4654857877263607,56.373,39.986427,0.67,1.5416666666666667,-0.7290101382065054
3398,6.09,-8.639,0.8041139039527644,59.979,52.648727,0.67,1.5833333333333333,0.9026724846252323
3399,6.194,-6.825,0.49443387968012875,57.216,44.636375,0.67,1.625,-0.9984528099930682
3400,4.346,-5.952,0.6998470958232446,55.339,30.862041,0.67,1.6666666666666667,-0.5986313455036789
3401,4.195,-6.025,0.3118917097877279,55.413,40.1527,0.67,1.7083333333333333,-0.13816269649591764
3402,7.012,-4.83,0.6632727140858781,53.483,57.400993,0.67,1.75,0.3114843120800498
3403,7.822,-4.021,-0.5444858937740954,51.861,65.511406,0.67,1.7916666666666667,-0.9314389474367002
3404,7.418,-3.576,0.9515902012696006,50.187,65.55048,0.67,1.8333333333333333,-0.7105259366896293
3405,6.941,-3.421,0.45727142799525483,48.352,59.707493,0.67,1.875,0.07667931234688669
3406,5.616,-2.748,-0.99456786667341,47.035,42.77398,0.67,1.9166666666666667,0.977774402456741
3407,6.336,-2.28,-0.6182524050789642,44.043,44.760014,0.67,1.9583333333333333,-0.9954551984567125
3408,5.809,-1.872,-0.6936307491616032,43.435,55.770245,0.67,2.0,0.12395257552774608
3409,9.241,-1.809,-0.767233998968142,45.915,57.27167,0.67,2.0416666666666665,0.3342077640323116
3410,11.229,-1.78,-0.5299293831632249,45.541,60.05354,0.67,2.0833333333333335,-0.9905025257330293
3411,12.131,-2.012,-0.681285489070276,46.56,57.738514,0.67,2.125,-0.6409442620227063
3412,11.768,-1.696,-0.7170197019282262,46.853,51.079082,0.67,2.1666666666666665,-0.8907138249587041
3413,12.263,-1.55,-0.9793205529486989,46.277,51.17501,0.67,2.2083333333333335,0.44777215630527273
3414,11.504,-1.603,-0.767233998968142,47.157,45.877735,0.67,2.25,-0.998074367533502
3415,11.175,-1.279,-0.7232640542453797,48.619,42.049202,0.67,2.2916666666666665,-0.7766669941024745
3416,11.47,-1.68,-0.5222756482471524,50.192,40.19178,0.67,2.3333333333333335,0.48294377997562904
3417,11.516,-1.76,-0.8183403058824184,51.008,41.349297,0.67,2.375,-0.9816961487230856
3418,13.306,-1.202,-0.9565922801491518,50.533,41.435986,0.67,2.4166666666666665,0.8886504733127509
3419,11.991,-0.698,0.8504944557628945,48.629,41.596573,0.67,2.4583333333333335,0.4744982336398305
3420,13.474,-0.775,0.5224041743294815,47.819,42.079044,0.67,2.5,0.9698413915707781
3421,11.651,-0.982,0.6873638691831412,48.096,41.84456,0.67,2.5416666666666665,0.3871875251110986
3422,12.695,-1.454,0.190384725209158,49.355,41.41964,0.67,2.5833333333333335,-0.051583175782437346
3423,13.791,-1.411,0.8135221778344542,49.611,41.78061,0.67,2.625,0.3535784569995917
3424,13.676,-1.598,0.8792206869312029,49.792,41.733,0.67,2.6666666666666665,0.6913703695357086
3425,12.714,-1.414,0.30428086912992813,50.747,40.209545,0.67,2.7083333333333335,0.989329311510872
3426,13.072,-1.641,-0.8751842775432525,50.768,38.49779,0.67,2.75,-0.9747516438995484
3427,12.08,-1.183,-0.5011795778463166,50.411,37.586136,0.67,2.7916666666666665,-0.5644784412921141
3428,12.072,-1.527,-0.6754916647054572,51.136,38.816124,0.67,2.8333333333333335,0.915606364421854
3429,11.785,-1.54,0.9289454146575131,51.349,38.966766,0.67,2.875,-0.39509556905848137
3430,12.227,-1.917,0.8457870401320096,52.368,36.056995,0.67,2.9166666666666665,-0.4748480671622562
3431,11.069,-2.115,-0.9719208051954262,53.541,38.144638,0.67,2.9583333333333335,-0.3575153815304105
3432,10.565,-2.444,0.9916983624061105,55.2,49.874672,0.67,3.0,0.3437899089506718
3433,10.336,-3.189,0.9881566726812496,56.629,60.86643,0.67,3.0416666666666665,0.013505353651196787
3434,11.041,-3.407,0.7289174500144185,57.712,59.629333,0.67,3.0833333333333335,-0.9988449309650909
3435,9.061,-3.794,-0.995411344234043,61.211,63.65327,0.67,3.125,0.981332575156504
3436,7.642,-4.172,-0.5226542965138671,63.397,67.39298,0.67,3.1666666666666665,-0.45203923158200526
3437,8.112,-4.232,0.1665884145077858,63.333,54.030777,0.67,3.2083333333333335,0.9999438460224112
3438,7.654,-4.555,0.22346577067973686,63.147,60.907642,0.67,3.25,-0.612015069796034
3439,7.312,-4.975,-0.8418900405294358,64.389,62.330906,0.67,3.2916666666666665,0.4324414375376048
3440,6.302,-5.175,-0.9588196182474074,66.181,51.366863,0.67,3.3333333333333335,0.06995623970502672
3441,6.561,-5.424,-0.5502230065584651,65.819,40.75526,0.67,3.375,-0.3074789524068884
3442,6.025,-5.408,-0.8546189669650673,67.173,35.50204,0.67,3.4166666666666665,-0.9846610822580718
3443,4.605,-6.254,0.40518704222833357,68.187,22.813454,0.67,3.4583333333333335,0.8214867441274927
3444,4.07,-6.88,0.6883293219342248,70.235,16.356533,0.67,3.5,0.9367404276799327
3445,3.864,-6.986,0.47958648830671485,71.451,16.296846,0.67,3.5416666666666665,-0.7000166215220018
3446,2.421,-6.884,0.751401440274899,71.563,10.512123,0.67,3.5833333333333335,-0.7096844097447047
3447,2.505,-6.921,0.47255125957619576,72.736,9.876877,0.67,3.625,0.8987952316408936
3448,3.809,-7.494,-0.4121536808324556,74.192,12.159216,0.67,3.6666666666666665,0.90799241772632
3449,4.995,-7.279,0.5925199034820274,73.771,13.941318,0.67,3.7083333333333335,0.9829626615325004
3450,4.481,-7.53,0.191002561359489,72.277,13.910053,0.67,3.75,0.778918833509238
3451,2.933,-8.061,0.23982288757915954,71.115,11.683847,0.67,3.7916666666666665,-0.35233042280897187
3452,2.01,-8.024,0.6382196101775837,72.0,7.685489,0.67,3.8333333333333335,0.9898252336615533
3453,2.167,-8.0,0.5647938390308489,72.587,4.642843,0.67,3.875,-0.1998080341493326
3454,0.693,-8.274,0.76704581657168,72.597,1.591669,0.67,3.9166666666666665,0.2709635815686164
3455,0.0,-8.098,-0.49395388628875914,74.389,0.323308,0.67,3.9583333333333335,0.18040079959254857
3456,0.0,-7.511,-0.9055317196225512,74.539,0.144245,0.68,0.0,-0.018605005332766537
3457,0.0,-8.165,-0.2310402047732325,76.192,0.967081,0.68,0.041666666666666664,0.19317190717495616
3458,0.186,-7.592,-0.29566033065912306,76.491,1.707491,0.68,0.08333333333333333,-0.018605005332766537
3459,2.474,-7.322,0.827515542886455,74.981,5.288037,0.68,0.125,0.3407516461928079
3460,3.452,-7.274,-0.08297983620293574,73.792,6.35815,0.68,0.16666666666666666,0.3405537262487884
3461,3.254,-8.727,0.12434533125550974,72.693,3.667235,0.68,0.20833333333333334,-0.6826239510019119
3462,3.034,-8.545,-0.912537488033298,76.032,2.842267,0.68,0.25,0.8717868239808364
3463,3.582,-7.792,0.5368840253068552,75.499,5.283774,0.68,0.2916666666666667,-0.7068086939573541
3464,4.997,-7.378,0.6879553631832936,74.101,7.162512,0.68,0.3333333333333333,-0.016615195815304025
3465,4.8,-7.125,-0.9993052172774637,70.741,6.679327,0.68,0.375,0.46357289196607987
3466,4.425,-7.43,-0.7568743564287211,72.085,7.58672,0.68,0.4166666666666667,-0.8818641212372713
3467,3.938,-6.972,-0.6048020597889725,71.648,7.509979,0.68,0.4583333333333333,-0.5888343999341407
3468,4.368,-6.33,-0.45690912583133536,71.723,8.347737,0.68,0.5,0.2454882345626234
3469,4.031,-6.462,-0.5576211622402046,70.816,7.684778,0.68,0.5416666666666666,0.890679679640192
3470,3.957,-6.19,-0.6507086262464371,68.917,6.145691,0.68,0.5833333333333334,-0.6846038190653918
3471,4.769,-7.356,-0.6936307491616032,70.773,3.977042,0.68,0.625,0.9926262236374982
3472,4.582,-7.124,-0.5085649529025026,70.72,3.926591,0.68,0.6666666666666666,0.9568977269676359
3473,4.578,-7.506,-0.48688268610062135,69.664,3.581966,0.68,0.7083333333333334,0.3320418213447235
3474,5.376,-7.187,-0.9946258011944957,72.427,3.553544,0.68,0.75,-0.21206684410821455
3475,5.211,-7.897,-0.5299293831632249,67.605,2.488404,0.68,0.7916666666666666,0.16810940427126622
3476,5.532,-9.409,0.44208751992842743,70.283,2.236153,0.68,0.8333333333333334,0.20111484066298158
3477,5.672,-9.904,0.7933083376965383,73.963,1.426818,0.68,0.875,0.9976538168651851
3478,5.974,-10.916,-0.3735346618227494,74.955,2.680257,0.68,0.9166666666666666,0.3043748567421837
3479,6.393,-11.177,0.8187229647699489,76.693,3.855535,0.68,0.9583333333333334,-0.5791763149832053
3480,6.547,-10.867,0.47255125957619576,75.253,5.008784,0.68,1.0,-0.29617876875028776
3481,6.447,-11.0,0.42791389239961203,75.605,3.9003,0.68,1.0416666666666667,0.7354364513003163
3482,5.678,-11.209,0.23982288757915954,76.0,1.734493,0.68,1.0833333333333333,-0.9982052383375197
3483,5.144,-11.227,0.3194825894824521,76.715,0.745384,0.68,1.125,-0.9492107516128735
3484,4.814,-10.189,0.49443387968012875,76.075,0.308386,0.68,1.1666666666666667,0.25333412956492507
3485,5.552,-11.956,-0.7398292895768446,75.573,0.355283,0.68,1.2083333333333333,-0.1759539285794125
3486,4.775,-11.096,0.38958726792154,73.685,0.311228,0.68,1.25,0.9716968019968815
3487,0.777,-11.778,0.9058443513084322,78.464,1.409764,0.68,1.2916666666666667,0.5741584597677907
3488,0.641,-11.686,0.190384725209158,78.645,3.344637,0.68,1.3333333333333333,-0.575250057062255
3489,0.913,-11.858,0.7376303198540711,81.696,2.894849,0.68,1.375,-0.9317896440074726
3490,1.762,-11.5,-0.30721076517735024,82.347,1.474426,0.68,1.4166666666666667,-0.9853009586947632
3491,2.227,-11.161,-0.9764876313611476,81.504,1.24136,0.68,1.4583333333333333,-0.9904875949720743
3492,3.213,-11.461,-0.5781971420734189,79.424,2.054248,0.68,1.5,-0.6255500444605852
3493,2.523,-10.439,-0.5222756482471524,74.912,0.665801,0.68,1.5416666666666667,-0.8315188594743036
3494,2.696,-10.674,-0.7934869050027916,74.144,0.294885,0.68,1.5833333333333333,0.6136020391179601
3495,3.919,-10.066,-0.7934869050027916,73.781,0.208907,0.68,1.625,-0.7194024223660112
3496,3.332,-9.458,-0.7057755547941026,70.976,0.506634,0.68,1.6666666666666667,0.25459512241701715
3497,2.519,-8.708,-0.7232640542453797,71.093,3.211051,0.68,1.7083333333333333,0.6157011702906252
3498,3.513,-7.956,-0.7885928668936092,69.664,4.736637,0.68,1.75,-0.9430254942091395
3499,3.444,-8.15,-0.9225036267283433,69.504,3.729764,0.68,1.7916666666666667,-0.8436164793691318
3500,3.33,-7.759,-0.6694865010559268,69.515,4.416172,0.68,1.8333333333333333,0.5416431762551212
3501,5.301,-7.287,-0.7287654236346875,68.565,15.222469,0.68,1.875,-0.26092790496849033
3502,7.229,-7.669,-0.7232640542453797,62.965,42.744846,0.68,1.9166666666666667,-0.49535092868016406
3503,8.061,-7.572,-0.9488323003976016,40.395,45.78181,0.68,1.9583333333333333,0.9267156398210102
3504,7.128,-7.679,-0.6878459685949835,36.373,41.67118,0.68,2.0,0.24002405205764837
3505,7.188,-7.091,-0.7780258549593817,36.08,33.10175,0.68,2.0416666666666665,0.9201215061323464
3506,6.047,-6.906,-0.8950383984863646,37.589,27.2616,0.68,2.0833333333333335,0.36308426912703495
3507,6.348,-6.096,-0.8544635170881544,39.835,25.800674,0.68,2.125,-0.02698000660843675
3508,6.166,-5.898,-0.8544635170881544,40.128,26.556007,0.68,2.1666666666666665,0.7215349697418486
3509,6.231,-5.185,-0.8793604085440468,37.904,24.714218,0.68,2.2083333333333335,0.9964396755818693
3510,6.685,-5.352,-0.8544635170881544,37.525,27.069036,0.68,2.25,0.5952467092698749
3511,7.856,-5.402,-0.7620785640824579,40.464,29.094862,0.68,2.2916666666666665,0.5358993739552627
3512,8.281,-5.185,-0.767233998968142,45.408,28.333134,0.68,2.3333333333333335,0.9992695638485138
3513,8.476,-4.785,-0.5576211622402046,48.683,24.67869,0.68,2.375,0.29935827350065397
3514,8.088,-4.952,-0.6878459685949835,49.333,24.442781,0.68,2.4166666666666665,0.3327346925978469
3515,8.416,-4.885,-0.6048020597889725,48.352,23.52402,0.68,2.4583333333333335,0.3138121230894933
3516,7.996,-4.935,-0.5434296430957686,48.011,22.842587,0.68,2.5,-0.9939562787519123
3517,8.96,-4.563,-0.611944851214779,48.117,22.01975,0.68,2.5416666666666665,-0.26442983626643185
3518,8.657,-4.919,-0.7342201522857121,48.032,21.081802,0.68,2.5833333333333335,0.3138121230894933
3519,7.41,-4.902,-0.6567623590515289,47.488,20.895634,0.68,2.625,-0.09366049417944437
3520,9.18,-4.935,-0.8183403058824184,42.827,24.420755,0.68,2.6666666666666665,0.7951199357858225
3521,8.747,-5.219,-0.6993711375970347,37.2,28.562649,0.68,2.7083333333333335,0.623492616847887
3522,8.925,-5.135,-0.8084520515596895,34.763,29.766348,0.68,2.75,-0.6039310788302212
3523,9.072,-5.102,-0.7342201522857121,32.651,32.546085,0.68,2.7916666666666665,-0.9715309169272499
3524,8.685,-5.469,-0.6878459685949835,31.483,39.824417,0.68,2.8333333333333335,-0.30962124706293465
3525,8.838,-5.769,-0.6627740592897303,30.752,45.46987,0.68,2.875,-0.08469310215734623
3526,9.452,-5.759,-0.7342201522857121,31.403,47.261208,0.68,2.9166666666666665,-0.9928088330094773
3527,9.229,-5.918,-0.8793604085440468,31.461,48.285847,0.68,2.9583333333333335,-0.8080284785879416
3528,9.694,-6.15,-0.7456549989097114,31.664,47.70958,0.68,3.0,-0.7775737543244581
3529,8.382,-6.362,-0.45690912583133536,32.315,46.591145,0.68,3.0416666666666665,0.6328320019987327
3530,9.317,-6.512,-0.8274309118354789,32.811,47.80195,0.68,3.0833333333333335,-0.5865544168065716
3531,8.224,-6.727,-0.48688268610062135,33.333,47.968224,0.68,3.125,-0.7009994539091877
3532,8.46,-7.111,-0.5716515327497113,33.749,48.59139,0.68,3.1666666666666665,-0.5570239145318622
3533,8.036,-7.27,-0.7342201522857121,33.984,50.99595,0.68,3.2083333333333335,-0.13024161504628
3534,8.445,-7.672,-0.7885928668936092,33.403,50.868755,0.68,3.25,-0.43297870388717985
3535,9.629,-7.789,-0.8460423202899179,31.824,54.513252,0.68,3.2916666666666665,0.9442768504319176
3536,8.342,-7.706,-0.9406421178797912,30.629,59.949085,0.68,3.3333333333333335,0.26518002536964475
3537,8.194,-7.839,-0.48688268610062135,30.251,60.661785,0.68,3.375,0.851264627929748
3538,7.605,-8.19,-0.5299293831632249,30.075,62.097843,0.68,3.4166666666666665,0.5965551999594662
3539,9.529,-7.89,-0.8274309118354789,30.149,72.3499,0.68,3.4583333333333335,0.694978951777
3540,9.158,-8.291,-0.5299293831632249,30.144,74.63224,0.68,3.5,-0.030789812938929365
3541,8.451,-8.016,-0.5984117675139674,29.749,73.49818,0.68,3.5416666666666665,0.17842677175235108
3542,7.062,-8.11,-0.8873276192683088,29.168,67.372375,0.68,3.5833333333333335,0.566979785284971
3543,6.2,-8.391,-0.33491714249681054,28.667,45.104637,0.68,3.625,-0.43528120539451254
3544,6.129,-8.474,-0.4273117473449631,28.501,42.498993,0.68,3.6666666666666665,-0.7181674719712609
3545,6.419,-8.224,-0.5576211622402046,28.683,51.03929,0.68,3.7083333333333335,-0.9573286460880462
3546,5.805,-8.614,-0.995368752960398,28.389,47.015354,0.68,3.75,0.7395404201954239
3547,4.904,-8.791,-0.8274309118354789,28.165,25.291908,0.68,3.7916666666666665,-0.8729245697417579
3548,3.111,-8.841,-0.8460423202899179,28.048,16.399878,0.68,3.8333333333333335,-0.9160253596896049
3549,2.752,-8.674,-0.5847057469772987,28.155,11.532497,0.68,3.875,-0.8539350083958369
3550,4.938,-8.808,-0.8084520515596895,27.987,4.519914,0.68,3.9166666666666665,-0.8741175174841124
3551,6.628,-8.941,-0.7232640542453797,33.525,10.221501,0.68,3.9583333333333335,0.09483232740086939
3552,6.894,-10.228,-0.6438484172963563,50.795,31.520025,0.69,0.0,0.9269675903446848
3553,6.706,-10.216,-0.8131346273649362,65.173,38.23275,0.69,0.041666666666666664,-0.9693884690763829
3554,6.495,-10.78,-0.20700953766553606,78.576,34.340263,0.69,0.08333333333333333,-0.40991164154272164
3555,5.105,-11.095,-0.6993711375970347,81.339,26.599352,0.69,0.125,0.887214569075864
3556,4.794,-11.19,-0.43092473660048813,82.891,17.388277,0.69,0.16666666666666666,-0.42548181957515546
3557,3.399,-11.345,-0.7483143554356384,83.627,6.329728,0.69,0.20833333333333334,0.8201746793240938
3558,2.258,-11.326,-0.8460423202899179,84.469,1.575326,0.69,0.25,-0.8396115522254629
3559,2.723,-11.395,-0.9449747113466159,84.235,0.184747,0.69,0.2916666666666667,0.7900567609683463
3560,2.155,-11.311,-0.41188096868267704,84.352,0.304123,0.69,0.3333333333333333,-0.4981544555430304
3561,2.425,-11.361,-0.6016117265388651,84.405,0.297727,0.69,0.375,0.5897030219295936
3562,1.958,-11.474,-0.8927972743888578,84.96,0.262199,0.69,0.4166666666666667,0.7575930201773274
3563,3.004,-11.932,-0.5814560961679721,85.035,0.232355,0.69,0.4583333333333333,-0.9128444294874507
3564,2.651,-11.849,-0.43092473660048813,85.504,0.453341,0.69,0.5,-0.13992175578826982
3565,1.404,-12.203,-0.2556473963624899,85.461,0.248698,0.69,0.5416666666666666,-0.8614027374230453
3566,0.742,-11.87,-0.852378641318117,85.429,0.331124,0.69,0.5833333333333334,0.4548113296753618
3567,0.0,-12.161,-0.4273117473449631,85.12,0.309807,0.69,0.625,-0.4257159847901592
3568,0.0,-11.974,-0.6567623590515289,85.333,0.30128,0.69,0.6666666666666666,-0.6286009498578822
3569,0.0,-11.932,-0.681285489070276,85.397,0.304123,0.69,0.7083333333333334,-0.6696615767766756
3570,0.0,-12.099,-0.5542963278895214,85.568,0.304123,0.69,0.75,-0.4966657774671553
3571,0.0,-12.099,-0.6245203910003435,85.483,0.309807,0.69,0.7916666666666666,-0.4966657774671553
3572,0.0,-11.995,-0.6665098562061904,85.888,0.315492,0.69,0.8333333333333334,-0.6081698447886754
3573,0.0,-12.203,-0.6048020597889725,86.059,0.309807,0.69,0.875,-0.3771832430454441
3574,0.732,-12.016,-0.7287654236346875,86.293,0.326861,0.69,0.9166666666666666,-0.9763330250571857
3575,0.67,-11.67,-0.9193862323649141,86.421,0.324018,0.69,0.9583333333333334,-0.4967076642168427
3576,1.046,-11.82,-0.6537407225677904,86.357,0.333966,0.69,1.0,-0.9984321331769368
3577,1.201,-11.686,-0.6245203910003435,86.208,0.331124,0.69,1.0416666666666667,0.8204982514289498
3578,1.454,-11.578,-0.832451440612627,86.549,0.33823,0.69,1.0833333333333333,0.7721908993399316
3579,1.178,-11.278,-0.5333173017803097,86.037,0.332545,0.69,1.125,0.7721908993399316
3580,1.237,-11.495,-0.39724906859413434,86.037,0.33823,0.69,1.1666666666666667,0.9258089852752557
3581,0.0,-11.657,-0.5222756482471524,86.101,0.343914,0.69,1.2083333333333333,0.9569107854508513
3582,0.0,-11.507,-0.6842081022479329,86.208,0.211038,0.69,1.25,0.9401840731143339
