,wind10,temp,atmosphere,humidity,power,en_month,en_hour,en_cos_angle
1175,3.642,-6.047,-0.16574882672324964,58.747,14.693097,0.44,0.9583333333333334,-0.7873080436932655
1176,3.357,-5.452,-0.5366966873318473,58.832,16.90367,0.44,1.0,0.7980266198233492
1177,5.886,-4.812,-0.564244012106849,59.088,35.195076,0.44,1.0416666666666667,0.6961448766964773
1178,6.287,-4.729,-0.7729751538159836,59.344,52.451187,0.44,1.0833333333333333,0.9956056059158568
1179,7.547,-4.969,-0.49385477037827286,62.005,52.390793,0.44,1.125,0.8453386397921084
1180,6.123,-5.319,-0.8368575390648533,63.755,47.742973,0.44,1.1666666666666667,0.5185964707286222
1181,6.42,-5.598,-0.7287654236346875,64.021,45.574326,0.44,1.2083333333333333,-0.8992170811206609
1182,6.146,-5.918,-0.711420393692307,64.821,44.61506,0.44,1.25,-0.7620224634849722
1183,5.673,-6.017,-0.45690912583133536,65.387,44.745094,0.44,1.2916666666666667,0.9588020257143884
1184,6.779,-6.339,-0.7456549989097114,67.2,43.973415,0.44,1.3333333333333333,-0.18535258570154714
1185,5.6,-6.084,-0.3741845536366739,65.237,42.486202,0.44,1.375,0.9980697056804428
1186,4.64,-6.495,-0.5847057469772987,67.893,32.686775,0.44,1.4166666666666667,0.18065531921850256
1187,4.127,-6.515,-0.7934869050027916,69.397,31.517183,0.44,1.4583333333333333,-0.5006481075591803
1188,4.774,-6.372,-0.7170197019282262,70.251,30.963652,0.44,1.5,-0.16942415328180987
1189,6.47,-5.868,-0.6182524050789642,70.421,42.58497,0.44,1.5416666666666667,0.8591310911888759
1190,6.422,-5.369,-0.7232640542453797,69.312,60.724316,0.44,1.5833333333333333,0.9905991443641672
1191,6.987,-5.035,-0.44977847369334756,67.605,50.26335,0.44,1.625,-0.9986053674407908
1192,6.486,-4.424,-0.5781971420734189,65.557,46.73468,0.44,1.6666666666666667,0.9343994109819855
1193,6.276,-4.468,-0.611944851214779,65.12,46.606068,0.44,1.7083333333333333,-0.6654988790837343
1194,7.225,-4.345,-0.5847057469772987,65.973,43.78796,0.44,1.75,-0.32066421817171203
1195,6.958,-3.404,-0.33491714249681054,63.029,51.09969,0.44,1.7916666666666667,0.9943916665393113
1196,3.778,-3.05,-0.9020593569406311,61.344,33.977165,0.44,1.8333333333333333,0.3396731339195769
1197,5.411,-2.456,-0.7780258549593817,58.453,24.65311,0.44,1.875,0.34590085004878973
1198,5.97,-2.214,-0.5716515327497113,56.859,25.171824,0.44,1.9166666666666667,-0.36311235615339965
1199,6.338,-2.578,-0.4790018672626402,58.091,34.09725,0.44,1.9583333333333333,0.05791741376726502
1200,5.745,-2.879,-0.6182524050789642,58.501,35.1766,0.44,2.0,0.8594205065382985
1201,9.093,-2.512,-0.34244432546443687,57.611,62.790646,0.44,2.0416666666666665,0.8360333448249656
1202,9.222,-2.679,-0.8274309118354789,57.211,67.81293,0.44,2.0833333333333335,-0.9082873670385228
1203,10.764,-2.639,-0.637706655015772,56.4,68.22577,0.44,2.125,0.9188706685717768
1204,10.275,-2.243,-0.7885928668936092,54.187,69.447945,0.44,2.1666666666666665,0.7422247379290845
1205,9.815,-2.932,-0.7170197019282262,55.243,66.73358,0.44,2.2083333333333335,0.13398972199304687
1206,9.552,-2.902,-0.7780258549593817,53.573,66.091934,0.44,2.25,-0.8787189864049464
1207,8.683,-2.74,-0.48688268610062135,51.536,69.68385,0.44,2.2916666666666665,-0.24956930858045798
1208,9.206,-3.029,-0.8412100789201641,51.344,70.27362,0.44,2.3333333333333335,-0.7702109783032909
1209,9.027,-3.287,-0.8909883020852796,51.568,69.52539,0.44,2.375,0.7159262259764002
1210,8.036,-3.689,-0.6438484172963563,52.992,69.322174,0.44,2.4166666666666665,-0.8425769203386472
1211,8.75,-3.605,-0.8985776320443911,53.003,62.71248,0.44,2.4583333333333335,-0.7848293887543244
1212,9.201,-3.504,-0.8985776320443911,51.429,58.883236,0.44,2.5,0.8381202972831098
1213,8.194,-2.938,-0.6627740592897303,50.405,56.261955,0.44,2.5416666666666665,-0.9151930099920512
1214,9.034,-2.821,-0.832451440612627,49.397,51.95308,0.44,2.5833333333333335,-0.8925580821530132
1215,9.134,-2.801,-0.6048020597889725,49.269,54.869957,0.44,2.625,-0.731010235810056
1216,9.263,-2.626,-0.5299293831632249,49.568,52.58264,0.44,2.6666666666666665,0.07469490264833142
1217,9.232,-2.304,-0.8755230556138908,49.013,56.976788,0.44,2.7083333333333335,0.8291465140000303
1218,8.969,-2.821,-0.711420393692307,49.253,57.51113,0.44,2.75,0.8627909985278757
1219,7.559,-2.582,-0.8131346273649362,49.68,46.407818,0.44,2.7916666666666665,0.1629134238814623
1220,7.26,-2.618,-0.8084520515596895,49.808,38.844547,0.44,2.8333333333333335,0.8761250126904817
1221,6.214,-2.929,-0.6878459685949835,50.848,39.409447,0.44,2.875,0.9334858713871519
1222,7.366,-3.034,-0.5847057469772987,50.837,41.5987,0.44,2.9166666666666665,-0.9590463457676986
1223,6.458,-3.505,-0.8950383984863646,51.707,46.86187,0.44,2.9583333333333335,-0.023613765292782116
1224,7.057,-3.728,-0.45690912583133536,52.395,50.576714,0.44,3.0,0.5137665689921473
1225,7.678,-4.364,-0.35088618551352835,53.685,61.051174,0.44,3.0416666666666665,0.9626849864562969
1226,5.816,-4.802,-0.6567623590515289,54.619,51.995716,0.44,3.0833333333333335,-0.9135696108538748
1227,5.608,-5.302,-0.6694865010559268,56.395,45.96869,0.44,3.125,0.6503334497735442
1228,6.211,-5.598,-0.6048020597889725,57.141,62.30035,0.44,3.1666666666666665,-0.8899544799933383
1229,6.855,-5.958,-0.442619035886466,58.411,46.70768,0.44,3.2083333333333335,-0.28419049121036094
1230,5.266,-6.362,-0.5576211622402046,59.2,38.499924,0.44,3.25,0.12597497590496196
1231,6.641,-7.502,-0.7830267627136275,62.293,49.314747,0.44,3.2916666666666665,0.49885927340687347
1232,5.902,-7.456,-0.711420393692307,63.456,41.21784,0.44,3.3333333333333335,-0.906336776915617
1233,5.18,-8.371,-0.7287654236346875,64.853,31.858967,0.44,3.375,0.9291462115210201
1234,5.851,-8.317,-0.47196410313649273,66.411,31.466022,0.44,3.4166666666666665,-0.2933392865758
1235,5.628,-8.624,-0.6438484172963563,66.219,27.794525,0.44,3.4583333333333335,0.7889665748673247
1236,6.01,-9.508,-0.5509626248094169,67.328,28.664259,0.44,3.5,-0.9943562996642678
1237,5.6,-9.766,-0.5434296430957686,68.533,31.773699,0.44,3.5416666666666665,0.4098431297237195
1238,6.157,-9.174,-0.6993711375970347,67.36,30.515284,0.44,3.5833333333333335,0.9944580335148294
1239,6.07,-9.391,-0.7232640542453797,66.443,33.09251,0.44,3.625,-0.8760131838384226
1240,4.555,-9.291,-0.7057755547941026,66.549,29.986624,0.44,3.6666666666666665,0.7000702583255338
1241,5.49,-9.683,-0.44977847369334756,68.469,24.605501,0.44,3.7083333333333335,-0.9850592859828889
1242,4.699,-9.874,-0.9259401144464209,69.12,16.147627,0.44,3.75,0.27202415354482484
1243,5.633,-10.433,-0.7342201522857121,69.856,17.457203,0.44,3.7916666666666665,-0.18935391629222537
1244,6.164,-10.266,-0.6694865010559268,69.376,18.752565,0.44,3.8333333333333335,0.3260259486793218
1245,5.999,-10.818,-0.5781971420734189,70.677,14.899162,0.44,3.875,-0.9348737445949634
1246,5.68,-10.928,-0.8460423202899179,71.296,12.546476,0.44,3.9166666666666665,0.7280656193750927
1247,5.788,-11.095,-0.7287654236346875,71.221,11.234059,0.44,3.9583333333333335,-0.8593019094313095
1248,5.325,-11.195,-0.9318640646575299,71.147,10.017569,0.45,0.0,-0.6987791719850831
1249,6.139,-11.59,-0.8631713185492731,71.765,10.245661,0.45,0.041666666666666664,-0.40199025542998923
1250,6.276,-11.445,-0.611944851214779,71.84,10.648552,0.45,0.08333333333333333,-0.7405599378683264
1251,6.738,-11.807,-0.711420393692307,71.883,15.312001,0.45,0.125,-0.15308510336436137
1252,6.05,-11.578,-0.803717735099161,71.435,12.087449,0.45,0.16666666666666666,-0.3028573854611256
1253,5.982,-11.328,-0.5781971420734189,70.368,10.221501,0.45,0.20833333333333334,0.558279487249187
1254,6.0,-11.849,-0.7934869050027916,70.699,7.542665,0.45,0.25,-0.40199025542998923
1255,5.311,-12.14,-0.6878459685949835,71.04,4.70182,0.45,0.2916666666666667,0.813122164928484
1256,5.25,-12.24,-0.5576211622402046,71.243,2.942456,0.45,0.3333333333333333,0.19091751621842284
1257,5.196,-12.62,-0.7170197019282262,71.723,2.39532,0.45,0.375,-0.8079645227629872
1258,6.408,-12.236,-0.7057755547941026,71.104,2.914034,0.45,0.4166666666666667,0.6383175036316707
1259,6.193,-12.099,-0.8183403058824184,70.005,3.805084,0.45,0.4583333333333333,0.9487579979803707
1260,5.142,-12.486,-0.5576211622402046,69.141,2.4948,0.45,0.5,0.24012622917105791
1261,5.488,-13.02,-0.8671829433718922,71.221,2.756288,0.45,0.5416666666666666,0.35797359934226286
1262,4.802,-13.18,-0.7403005372060155,71.403,1.91853,0.45,0.5833333333333334,0.9162756586277095
1263,5.309,-13.297,-0.5434296430957686,73.173,1.622934,0.45,0.625,0.8184344921585004
1264,4.566,-13.136,-0.4790018672626402,71.915,1.174567,0.45,0.6666666666666666,-0.2226229511976788
1265,4.562,-13.284,-0.8544635170881544,72.949,0.998346,0.45,0.7083333333333334,-0.771177963298761
1266,5.632,-13.466,-0.750961738947918,73.376,0.621746,0.45,0.75,-0.8002364617277766
1267,5.306,-13.653,-0.5576211622402046,73.067,0.083136,0.45,0.7916666666666666,-0.19248063187379214
1268,4.583,-14.116,-0.7403005372060155,74.069,0.221697,0.45,0.8333333333333334,-0.10073209251732194
1269,5.87,-14.099,-0.5085649529025026,74.933,0.303412,0.45,0.875,-0.9736420181192547
1270,6.088,-13.616,-0.7568743564287211,73.909,0.30128,0.45,0.9166666666666666,0.5365222530123079
1271,6.596,-13.02,-0.7885928668936092,73.067,0.319755,0.45,0.9583333333333334,-0.9993195268591629
1272,6.246,-13.07,-0.832451440612627,70.912,0.304123,0.45,1.0,0.8753197920183268
1273,6.89,-13.766,-0.7885928668936092,71.595,0.298438,0.45,1.0416666666666667,-0.59774828385259
1274,6.383,-13.899,-0.6245203910003435,71.808,0.295596,0.45,1.0833333333333333,0.9740524491500846
1275,5.555,-14.183,-0.5434296430957686,72.128,0.120796,0.45,1.125,0.9870192642342677
1276,6.016,-14.391,-0.8502801275080024,72.139,0.135008,0.45,1.1666666666666667,-0.9965663339888219
1277,5.946,-14.199,-0.6048020597889725,71.915,0.660116,0.45,1.2083333333333333,-0.3596597616375983
1278,5.351,-14.249,-0.8985776320443911,71.637,1.15396,0.45,1.25,0.9945240065593971
1279,5.281,-14.254,-0.611944851214779,71.573,1.754389,0.45,1.2916666666666667,0.997166260917184
1280,5.284,-14.308,-0.8084520515596895,71.893,2.652545,0.45,1.3333333333333333,0.04947567564561926
1281,5.541,-14.87,-0.36582332361566994,71.573,2.845109,0.45,1.375,-0.07742654751774994
1282,5.058,-13.747,-0.6694865010559268,70.613,2.824502,0.45,1.4166666666666667,-0.29273753055566387
1283,4.937,-13.203,-0.42006531581463386,69.685,2.853636,0.45,1.4583333333333333,-0.6497981183360124
1284,4.607,-13.632,-0.41188096868267704,69.003,3.643075,0.45,1.5,-0.9953453206008611
1285,5.301,-14.049,-0.8084520515596895,68.811,3.957856,0.45,1.5416666666666667,0.943396482916333
1286,4.881,-12.753,-0.6754076079913296,67.264,5.182873,0.45,1.5833333333333333,0.9904834465972324
1287,4.738,-12.853,-0.7456549989097114,65.515,7.948399,0.45,1.625,-0.6497981183360124
1288,4.235,-12.336,-0.6567623590515289,65.696,9.195443,0.45,1.6666666666666667,-0.0742504150209371
1289,4.134,-10.414,-0.8229119419006783,64.597,9.264368,0.45,1.7083333333333333,0.8413229950066993
1290,4.615,-9.828,-0.8671829433718922,62.507,11.901991,0.45,1.75,-0.5956972926094605
1291,3.63,-8.207,-0.6507086262464371,59.499,13.372865,0.45,1.7916666666666667,0.8590216558529412
1292,4.122,-7.422,-0.6182524050789642,47.915,19.66067,0.45,1.8333333333333333,0.4946473404545232
1293,4.149,-6.175,-0.7568743564287211,40.784,20.31439,0.45,1.875,-0.2885923439956025
1294,3.933,-5.664,-0.6878459685949835,39.056,18.417177,0.45,1.9166666666666667,0.33716588036298967
1295,7.312,-5.713,-0.9092660630504114,36.448,40.159805,0.45,1.9583333333333333,0.29008644268699446
1296,7.196,-5.978,-0.9516358582486111,37.232,46.07243,0.45,2.0,-0.0016828359986813418
1297,6.41,-5.385,-0.7342201522857121,35.44,40.348816,0.45,2.0416666666666665,0.2766203996043165
1298,6.884,-5.602,-0.5299293831632249,36.331,42.140156,0.45,2.0833333333333335,-0.7719278233519882
1299,6.271,-5.372,-0.8950383984863646,34.805,35.20076,0.45,2.125,0.9238218530636052
1300,7.041,-5.302,-0.9406421178797912,33.424,31.038261,0.45,2.1666666666666665,0.3291380572390701
1301,5.458,-4.985,-0.6754076079913296,33.173,21.241678,0.45,2.2083333333333335,-0.6922551540844388
1302,5.532,-4.919,-0.7456549989097114,32.453,13.235014,0.45,2.25,-0.6518210918015606
1303,4.971,-4.885,-0.8183403058824184,32.949,8.951719,0.45,2.2916666666666665,-0.9581913412930592
1304,5.269,-5.319,-0.8716296695070751,37.792,11.464282,0.45,2.3333333333333335,0.5912215704349468
1305,4.908,-5.722,-0.9406421178797912,42.048,10.30748,0.45,2.375,-0.08794299058743443
1306,4.746,-5.815,-0.9658015735885184,41.653,11.404595,0.45,2.4166666666666665,-0.8196470743749564
1307,6.19,-5.235,-0.7456549989097114,36.464,24.96718,0.45,2.4583333333333335,0.118298261843216
1308,6.915,-4.985,-0.8274309118354789,33.36,40.15483,0.45,2.5,0.7415586354958403
1309,6.889,-4.44,-0.442619035886466,32.843,40.522903,0.45,2.5416666666666665,0.9778681005810558
1310,7.267,-4.633,-0.6627740592897303,33.008,38.363495,0.45,2.5833333333333335,-0.7383447063857019
1311,6.84,-5.135,-0.8460423202899179,37.008,35.29953,0.45,2.625,-0.9961143400349142
1312,5.904,-5.611,-0.7620785640824579,40.741,22.905827,0.45,2.6666666666666665,0.288242209778159
1313,5.537,-5.829,-0.7620785640824579,45.28,13.645722,0.45,2.7083333333333335,0.48398712106136105
1314,4.579,-6.116,-0.6694865010559268,48.832,8.62699,0.45,2.75,0.9716719319773387
1315,3.952,-6.014,-0.8631713185492731,51.147,6.792306,0.45,2.7916666666666665,-0.06456443148960143
1316,3.442,-6.336,-0.7287654236346875,51.157,4.026071,0.45,2.8333333333333335,0.07831036572461117
1317,3.498,-6.084,-0.8873276192683088,51.829,5.459994,0.45,2.875,-0.9976075372796483
1318,3.304,-6.952,-0.22263579593213542,63.467,4.548337,0.45,2.9166666666666665,-0.8457557520760349
1319,3.248,-7.264,-0.681285489070276,65.781,5.839437,0.45,2.9583333333333335,0.11296040616958591
1320,3.862,-7.522,-0.5299293831632249,65.227,7.979664,0.45,3.0,0.697979859077217
1321,3.057,-7.606,-0.40457796506418786,63.52,5.484864,0.45,3.0416666666666665,0.9548100455852436
1322,3.452,-8.19,-0.6627740592897303,64.96,9.915247,0.45,3.0833333333333335,0.8052043619287159
1323,3.661,-8.624,-0.5085649529025026,68.629,9.331161,0.45,3.125,-0.4024259371430629
1324,3.229,-9.52,-0.803717735099161,73.035,9.340399,0.45,3.1666666666666665,0.5419519124551888
1325,2.896,-9.966,-0.7287654236346875,74.976,12.955762,0.45,3.2083333333333335,0.6382364773264197
1326,2.777,-10.366,-0.7729751538159836,74.581,15.366004,0.45,3.25,0.5523705485631243
1327,3.393,-10.383,-0.9259401144464209,74.624,17.236925,0.45,3.2916666666666665,-0.9620525570038095
1328,2.446,-10.741,-0.9868616282398002,75.211,14.356289,0.45,3.3333333333333335,0.22860977300436622
1329,3.446,-10.872,-0.44977847369334756,75.2,12.108766,0.45,3.375,0.7484739709560474
1330,2.41,-11.628,-0.6507086262464371,73.515,11.93823,0.45,3.4166666666666665,0.7807987577457194
1331,3.834,-11.895,-0.6315240797270243,76.32,19.267725,0.45,3.4583333333333335,0.9026271852637997
1332,5.602,-11.578,-0.5716515327497113,75.381,30.577105,0.45,3.5,0.9693048165879803
1333,5.485,-11.305,-0.4790018672626402,72.437,35.206448,0.45,3.5416666666666665,-0.5841220514990232
1334,4.53,-11.261,-0.6048020597889725,71.936,30.19766,0.45,3.5833333333333335,-0.5626677919212012
1335,3.614,-11.445,-0.4345308310694206,70.347,29.337166,0.45,3.625,0.118298261843216
1336,3.413,-11.561,-0.8836101477865267,69.557,31.930023,0.45,3.6666666666666665,-0.9996405518207863
1337,4.323,-10.554,-0.6048020597889725,61.771,52.94503,0.45,3.7083333333333335,0.9121053499466122
1338,6.12,-9.52,-0.5299293831632249,52.363,71.53772,0.45,3.75,0.8318248011417679
1339,7.627,-9.008,-0.8229119419006783,50.709,63.428734,0.45,3.7916666666666665,-0.8662328868329696
1340,9.599,-8.841,-0.7568743564287211,48.043,58.451214,0.45,3.8333333333333335,0.7069704072568065
1341,8.801,-8.674,-0.832451440612627,48.256,54.75911,0.45,3.875,-0.703844145753133
1342,7.767,-8.574,-0.9540632057908259,48.864,52.071743,0.45,3.9166666666666665,0.4994958396180135
1343,7.162,-8.924,-0.6754076079913296,48.373,48.15155,0.45,3.9583333333333335,-0.7818386348828757
1344,7.474,-9.158,-0.750961738947918,49.792,42.864933,0.46,0.0,-0.6922551540844388
1345,7.694,-9.191,-0.611944851214779,51.424,45.7342,0.46,0.041666666666666664,-0.9996405518207863
1346,7.094,-9.158,-0.7729751538159836,51.339,25.420523,0.46,0.08333333333333333,-0.5175483984549397
1347,7.503,-9.474,-0.7287654236346875,51.189,19.238592,0.46,0.125,-0.9505659614697813
1348,4.796,-9.899,-0.3889736940978116,52.939,15.211811,0.46,0.16666666666666666,-0.22175378337822815
1349,4.833,-10.928,-0.6993711375970347,56.256,17.088417,0.46,0.20833333333333334,-0.8679104221737967
1350,5.641,-10.399,-0.8873276192683088,57.323,17.009544,0.46,0.25,0.797045646184038
1351,5.1,-10.483,-0.6878459685949835,57.227,18.397282,0.46,0.2916666666666667,-0.7714808239854778
1352,4.427,-10.316,-0.7780258549593817,56.576,19.234327,0.46,0.3333333333333333,-0.9897402614514161
1353,4.201,-10.834,-0.7830267627136275,56.16,16.419773,0.46,0.375,-0.18312600698216167
1354,4.993,-11.14,-0.8873276192683088,57.717,15.675811,0.46,0.4166666666666667,0.9497926891688455
1355,5.903,-11.078,-0.8084520515596895,54.955,27.729862,0.46,0.4583333333333333,-0.9186340676476693
1356,6.335,-10.468,-0.9193862323649141,51.989,35.896404,0.46,0.5,0.42736476490055886
1357,5.808,-10.349,-0.5781971420734189,50.485,40.787235,0.46,0.5416666666666666,0.07276704099605621
1358,7.05,-10.383,-0.5984117675139674,50.443,36.38172,0.46,0.5833333333333334,-0.9661806404569326
1359,7.008,-10.816,-0.5509626248094169,50.507,48.75624,0.46,0.625,0.9989777322792142
1360,7.59,-10.816,-0.7780258549593817,50.997,64.19756,0.46,0.6666666666666666,0.5505448121480483
1361,7.672,-10.63,-0.7934869050027916,51.083,63.70372,0.46,0.7083333333333334,-0.9087812239280781
1362,7.217,-10.666,-0.8412100789201641,51.509,45.505398,0.46,0.75,-0.19509459275425062
1363,7.409,-10.855,-0.6878459685949835,52.267,46.375134,0.46,0.7916666666666666,-0.4979547745712993
1364,7.695,-10.76,-0.3741845536366739,52.747,46.265705,0.46,0.8333333333333334,0.7309043490966919
1365,6.17,-11.074,-0.7983301602209663,54.4,47.327293,0.46,0.875,0.7090371492458175
1366,5.856,-11.461,-0.5847057469772987,54.56,50.739433,0.46,0.9166666666666666,0.80745865769955
1367,6.044,-11.674,-0.6754076079913296,54.293,50.065815,0.46,0.9583333333333334,-0.6365242875929102
1368,6.638,-11.428,-0.803717735099161,54.411,47.81048,0.46,1.0,0.8766050734960832
1369,6.615,-11.495,-0.6878459685949835,53.632,47.869453,0.46,1.0416666666666667,-0.9973688542609231
1370,6.442,-11.578,-0.3741845536366739,53.227,49.65724,0.46,1.0833333333333333,0.8264830005233385
1371,5.976,-11.511,-0.8131346273649362,51.872,48.574337,0.46,1.125,0.9640278207918389
1372,5.95,-11.511,-0.5366966873318473,50.485,45.53382,0.46,1.1666666666666667,-0.8284608920997701
1373,5.666,-11.295,-0.6438484172963563,49.536,43.684216,0.46,1.2083333333333333,0.39570135373409265
1374,5.053,-11.849,-0.6438484172963563,49.749,37.20527,0.46,1.25,0.2682499446319621
1375,5.366,-11.87,-0.7885928668936092,49.259,42.83935,0.46,1.2916666666666667,-0.39308408791664357
1376,5.883,-11.278,-0.5919831770900984,47.232,40.976246,0.46,1.3333333333333333,-0.17606078322989716
1377,5.322,-11.445,-0.9634289495290238,47.264,39.695095,0.46,1.375,0.9913539578492712
1378,5.919,-11.378,-0.7232640542453797,47.328,44.035236,0.46,1.4166666666666667,0.6984304348058258
1379,6.222,-11.261,-0.3741845536366739,46.976,45.67025,0.46,1.4583333333333333,-0.7472958974228958
1380,5.862,-11.545,-0.8716296695070751,46.965,45.413025,0.46,1.5,-0.009983115067616857
1381,5.748,-11.511,-0.6627740592897303,46.357,50.61082,0.46,1.5416666666666667,-0.5901452564666578
1382,6.022,-11.161,-0.5366966873318473,45.856,60.00238,0.46,1.5833333333333333,0.816900584282627
1383,6.392,-11.478,-0.4345308310694206,46.379,54.365456,0.46,1.625,0.7871670609342775
1384,5.275,-11.378,-0.9462757216129454,46.56,41.05512,0.46,1.6666666666666667,0.3645989097114444
1385,5.657,-11.511,-0.7830267627136275,45.952,37.237957,0.46,1.7083333333333333,0.07313666783762375
1386,6.151,-11.074,-0.8412100789201641,43.371,32.98024,0.46,1.75,-0.3686993205657566
1387,7.393,-10.778,-0.8985776320443911,43.019,44.232773,0.46,1.7916666666666667,0.9665901064102137
1388,7.629,-10.635,-0.7885928668936092,42.539,62.578896,0.46,1.8333333333333333,0.9478392745226593
1389,8.225,-10.266,-0.36582332361566994,41.845,58.23591,0.46,1.875,0.8997539299290273
1390,8.476,-9.87,-0.637706655015772,40.923,69.42947,0.46,1.9166666666666667,0.10537991398056412
1391,10.037,-9.687,-0.6507086262464371,39.579,74.10713,0.46,1.9583333333333333,0.302039557310991
1392,9.685,-9.787,-0.7885928668936092,39.611,77.037506,0.46,2.0,0.9526274821154418
1393,8.957,-9.058,-0.6993711375970347,38.453,77.79781,0.46,2.0416666666666665,-0.9851488485104646
1394,9.188,-8.741,-0.9020593569406311,37.445,78.09838,0.46,2.0833333333333335,0.9986037755136365
1395,9.416,-8.974,-0.9225036267283433,37.883,79.30919,0.46,2.125,0.08547152386810847
1396,9.724,-8.741,-0.9995713997012903,37.792,79.05409,0.46,2.1666666666666665,0.34437777089340926
1397,9.224,-8.658,-0.8274309118354789,38.667,78.71516,0.46,2.2083333333333335,0.5240301021064125
1398,7.691,-8.574,-0.7780258549593817,39.072,67.80014,0.46,2.25,0.1066283175807856
1399,8.648,-7.803,-0.7983301602209663,38.325,65.1412,0.46,2.2916666666666665,0.9727548326242673
1400,8.459,-7.759,-0.7780258549593817,37.84,61.052597,0.46,2.3333333333333335,0.2199480749729702
1401,10.081,-7.672,-0.637706655015772,38.085,69.78404,0.46,2.375,-0.9311701611023145
1402,8.491,-7.722,-0.9092660630504114,37.328,75.8942,0.46,2.4166666666666665,0.9344927335937436
1403,9.614,-7.556,-0.31885131075683293,36.992,75.11258,0.46,2.4583333333333335,-0.9981739122718162
1404,8.742,-7.589,-0.7780258549593817,36.677,73.690025,0.46,2.5,-0.9371686213268933
1405,9.044,-7.34,-0.637706655015772,36.325,74.041756,0.46,2.5416666666666665,0.7066562661174752
1406,8.299,-7.416,-0.8368575390648533,36.885,69.83875,0.46,2.5833333333333335,0.2792536209652747
1407,8.338,-7.722,-0.515436794464234,36.725,63.42518,0.46,2.625,0.7742795920211443
1408,7.797,-7.739,-0.767233998968142,36.784,55.531494,0.46,2.6666666666666665,0.4206866088137925
1409,6.574,-7.953,-0.8274309118354789,37.637,51.445736,0.46,2.7083333333333335,0.8749781219784364
1410,8.069,-7.739,-0.5847057469772987,37.803,48.596363,0.46,2.75,-0.5073040063015856
1411,6.87,-7.916,-0.9406421178797912,38.117,51.051373,0.46,2.7916666666666665,0.44552558258805575
1412,7.867,-8.01,-0.7568743564287211,38.88,47.166702,0.46,2.8333333333333335,0.05362037704943809
1413,8.959,-7.649,-0.8183403058824184,38.832,65.69615,0.46,2.875,-0.3940678868899589
1414,8.135,-7.689,-0.8274309118354789,38.635,65.83329,0.46,2.9166666666666665,0.1838939941902237
1415,7.695,-7.556,-0.7456549989097114,38.448,63.908363,0.46,2.9583333333333335,-0.18104946951705564
1416,6.588,-7.936,-0.9350915488654905,39.456,45.948082,0.46,3.0,-0.752634063392088
1417,5.848,-8.331,-0.9678449045220293,42.187,36.686558,0.46,3.0416666666666665,-0.01590914561717082
1418,5.588,-8.584,-0.8544635170881544,44.8,40.293392,0.46,3.0833333333333335,-0.2539137773864971
1419,5.093,-8.724,-0.803717735099161,49.163,28.983303,0.46,3.125,-0.7130213287260162
1420,4.619,-9.445,-0.7830267627136275,52.011,16.081545,0.46,3.1666666666666665,-0.9061031223367504
1421,5.154,-10.006,-0.7342201522857121,54.176,20.072086,0.46,3.2083333333333335,-0.5059020237069074
1422,5.353,-10.133,-0.49385477037827286,53.387,18.693586,0.46,3.25,0.7554805835793679
1423,4.841,-10.433,-0.8793604085440468,52.373,24.399439,0.46,3.2916666666666665,0.9890075834616204
1424,4.736,-10.266,-0.8671829433718922,50.923,21.990618,0.46,3.3333333333333335,-0.6003856679225648
1425,4.266,-11.328,-0.6754076079913296,54.304,24.245245,0.46,3.375,0.9890075834616204
1426,3.936,-11.87,-0.9318640646575299,57.472,25.463865,0.46,3.4166666666666665,-0.8848469045885934
1427,5.448,-12.353,-0.6315240797270243,58.955,31.483788,0.46,3.4583333333333335,-0.38755699393718823
1428,5.332,-12.207,-0.7885928668936092,58.347,39.974346,0.46,3.5,-0.5793899311905205
1429,3.66,-12.336,-0.7729751538159836,58.88,21.93022,0.46,3.5416666666666665,0.8940034169437217
1430,4.963,-12.67,-0.8229119419006783,59.477,18.490364,0.46,3.5833333333333335,0.5934919520818551
1431,3.934,-12.82,-0.7830267627136275,60.48,21.70497,0.46,3.625,-0.855512174960245
1432,2.574,-13.597,-0.8985776320443911,62.368,22.328846,0.46,3.6666666666666665,0.5849036320639062
1433,1.143,-13.653,-0.9318640646575299,64.725,15.432797,0.46,3.7083333333333335,-0.05351362822941524
1434,2.9,-13.036,-0.5847057469772987,65.685,16.224367,0.46,3.75,-0.9168704196267141
1435,2.714,-13.086,-0.7620785640824579,64.981,17.246874,0.46,3.7916666666666665,0.3333281502048434
1436,2.774,-13.409,-0.7729751538159836,64.011,18.764645,0.46,3.8333333333333335,-0.4938738217438979
1437,3.281,-13.278,-0.19034866487505886,63.84,15.970696,0.46,3.875,-0.9833489366414058
1438,3.466,-13.71,-0.7232640542453797,63.413,11.808907,0.46,3.9166666666666665,0.9027055130791762
1439,2.557,-13.224,-0.40457796506418786,62.229,4.566812,0.46,3.9583333333333335,-0.4658627456933578
1440,1.229,-14.054,-0.8502801275080024,63.328,2.009482,0.47,0.0,-0.6354395039804442
1441,0.503,-14.849,-0.8873276192683088,67.477,2.840135,0.47,0.041666666666666664,-0.04407425445786011
1442,0.073,-14.724,-0.637706655015772,69.675,4.039572,0.47,0.08333333333333333,-0.9723165102193929
1443,1.05,-15.341,-0.6507086262464371,69.547,6.171982,0.47,0.125,-0.9996957254988655
1444,0.393,-15.174,-0.5716515327497113,69.621,4.995994,0.47,0.16666666666666666,0.9487579979803707
